date,ticker,descr,close,retx
2017-01-27,SP500,S&P 500 Index,2294.69,-0.0008664681
2017-01-30,SP500,S&P 500 Index,2280.9,-0.006009527000000001
2017-01-31,SP500,S&P 500 Index,2278.87,-0.0008899996
2017-02-01,SP500,S&P 500 Index,2279.55,0.0002983935
2017-02-02,SP500,S&P 500 Index,2280.85,0.0005702880000000001
2017-02-03,SP500,S&P 500 Index,2297.42,0.007264835000000001
2017-02-06,SP500,S&P 500 Index,2292.56,-0.002115416
2017-02-07,SP500,S&P 500 Index,2293.08,0.0002268207
2017-02-08,SP500,S&P 500 Index,2294.67,0.0006933906
2017-02-09,SP500,S&P 500 Index,2307.87,0.005752461
2017-02-10,SP500,S&P 500 Index,2316.1,0.003566059
2017-02-13,SP500,S&P 500 Index,2328.25,0.005245888000000001
2017-02-14,SP500,S&P 500 Index,2337.58,0.004007302
2017-02-15,SP500,S&P 500 Index,2349.25,0.004992343000000001
2017-02-16,SP500,S&P 500 Index,2347.22,-0.0008641056
2017-02-17,SP500,S&P 500 Index,2351.16,0.001678581
2017-02-21,SP500,S&P 500 Index,2365.38,0.006048078
2017-02-22,SP500,S&P 500 Index,2362.82,-0.001082279
2017-02-23,SP500,S&P 500 Index,2363.81,0.0004189909
2017-02-24,SP500,S&P 500 Index,2367.34,0.001493352
2017-02-27,SP500,S&P 500 Index,2369.75,0.00101802
2017-02-28,SP500,S&P 500 Index,2363.64,-0.002578331
2017-03-01,SP500,S&P 500 Index,2395.96,0.01367383
2017-03-02,SP500,S&P 500 Index,2381.92,-0.005859864
2017-03-03,SP500,S&P 500 Index,2383.12,0.0005037953
2017-03-06,SP500,S&P 500 Index,2375.31,-0.003277216
2017-03-07,SP500,S&P 500 Index,2368.39,-0.002913304
2017-03-08,SP500,S&P 500 Index,2362.98,-0.002284252
2017-03-09,SP500,S&P 500 Index,2364.87,0.0007998375
2017-03-10,SP500,S&P 500 Index,2372.6,0.003268679
2017-03-13,SP500,S&P 500 Index,2373.47,0.0003666863
2017-03-14,SP500,S&P 500 Index,2365.45,-0.003379019
2017-03-15,SP500,S&P 500 Index,2385.26,0.008374728
2017-03-16,SP500,S&P 500 Index,2381.38,-0.001626657
2017-03-17,SP500,S&P 500 Index,2378.25,-0.001314364
2017-03-20,SP500,S&P 500 Index,2373.47,-0.002009881
2017-03-21,SP500,S&P 500 Index,2344.02,-0.01240799
2017-03-22,SP500,S&P 500 Index,2348.45,0.001889916
2017-03-23,SP500,S&P 500 Index,2345.96,-0.001060274
2017-03-24,SP500,S&P 500 Index,2343.98,-0.0008440042
2017-03-27,SP500,S&P 500 Index,2341.59,-0.001019633
2017-03-28,SP500,S&P 500 Index,2358.57,0.007251483
2017-03-29,SP500,S&P 500 Index,2361.13,0.001085403
2017-03-30,SP500,S&P 500 Index,2368.06,0.002935035
2017-03-31,SP500,S&P 500 Index,2362.72,-0.00225501
2017-04-03,SP500,S&P 500 Index,2358.84,-0.001642175
2017-04-04,SP500,S&P 500 Index,2360.16,0.0005595971
2017-04-05,SP500,S&P 500 Index,2352.95,-0.003054878
2017-04-06,SP500,S&P 500 Index,2357.49,0.001929493
2017-04-07,SP500,S&P 500 Index,2355.54,-0.0008271509
2017-04-10,SP500,S&P 500 Index,2357.16,0.0006877404
2017-04-11,SP500,S&P 500 Index,2353.78,-0.001433929
2017-04-12,SP500,S&P 500 Index,2344.93,-0.00375991
2017-04-13,SP500,S&P 500 Index,2328.95,-0.006814702000000001
2017-04-17,SP500,S&P 500 Index,2349.01,0.008613324
2017-04-18,SP500,S&P 500 Index,2342.19,-0.002903351
2017-04-19,SP500,S&P 500 Index,2338.17,-0.001716342
2017-04-20,SP500,S&P 500 Index,2355.84,0.007557192000000001
2017-04-21,SP500,S&P 500 Index,2348.69,-0.003035011
2017-04-24,SP500,S&P 500 Index,2374.15,0.01084009
2017-04-25,SP500,S&P 500 Index,2388.61,0.006090601
2017-04-26,SP500,S&P 500 Index,2387.45,-0.0004856381
2017-04-27,SP500,S&P 500 Index,2388.77,0.0005528912
2017-04-28,SP500,S&P 500 Index,2384.2,-0.001913118
2017-05-01,SP500,S&P 500 Index,2388.33,0.001732237
2017-05-02,SP500,S&P 500 Index,2391.17,0.001189115
2017-05-03,SP500,S&P 500 Index,2388.13,-0.001271344
2017-05-04,SP500,S&P 500 Index,2389.52,0.0005820454
2017-05-05,SP500,S&P 500 Index,2399.29,0.004088687000000001
2017-05-08,SP500,S&P 500 Index,2399.38,3.75111e-05
2017-05-09,SP500,S&P 500 Index,2396.92,-0.001025265
2017-05-10,SP500,S&P 500 Index,2399.63,0.001130618
2017-05-11,SP500,S&P 500 Index,2394.44,-0.002162833
2017-05-12,SP500,S&P 500 Index,2390.9,-0.001478425
2017-05-15,SP500,S&P 500 Index,2402.32,0.004776444
2017-05-16,SP500,S&P 500 Index,2400.67,-0.0006868361000000001
2017-05-17,SP500,S&P 500 Index,2357.03,-0.01817826
2017-05-18,SP500,S&P 500 Index,2365.72,0.003686843
2017-05-19,SP500,S&P 500 Index,2381.73,0.006767496
2017-05-22,SP500,S&P 500 Index,2394.02,0.005160115000000001
2017-05-23,SP500,S&P 500 Index,2398.42,0.001837913
2017-05-24,SP500,S&P 500 Index,2404.39,0.002489139
2017-05-25,SP500,S&P 500 Index,2415.07,0.004441875000000001
2017-05-26,SP500,S&P 500 Index,2415.82,0.00031055
2017-05-30,SP500,S&P 500 Index,2412.91,-0.00120456
2017-05-31,SP500,S&P 500 Index,2411.8,-0.0004600254
2017-06-01,SP500,S&P 500 Index,2430.06,0.007571109
2017-06-02,SP500,S&P 500 Index,2439.07,0.003707727
2017-06-05,SP500,S&P 500 Index,2436.1,-0.001217677
2017-06-06,SP500,S&P 500 Index,2429.33,-0.002779032
2017-06-07,SP500,S&P 500 Index,2433.14,0.001568334
2017-06-08,SP500,S&P 500 Index,2433.79,0.0002671445
2017-06-09,SP500,S&P 500 Index,2431.77,-0.0008299812
2017-06-12,SP500,S&P 500 Index,2429.39,-0.0009787109000000001
2017-06-13,SP500,S&P 500 Index,2440.35,0.004511421000000001
2017-06-14,SP500,S&P 500 Index,2437.92,-0.0009957588
2017-06-15,SP500,S&P 500 Index,2432.46,-0.002239614
2017-06-16,SP500,S&P 500 Index,2433.15,0.0002836635
2017-06-19,SP500,S&P 500 Index,2453.46,0.008347204
2017-06-20,SP500,S&P 500 Index,2437.03,-0.006696665
2017-06-21,SP500,S&P 500 Index,2435.61,-0.0005826764
2017-06-22,SP500,S&P 500 Index,2434.5,-0.000455738
2017-06-23,SP500,S&P 500 Index,2438.3,0.001560895
2017-06-26,SP500,S&P 500 Index,2439.07,0.0003157938
2017-06-27,SP500,S&P 500 Index,2419.38,-0.008072749
2017-06-28,SP500,S&P 500 Index,2440.69,0.008808042
2017-06-29,SP500,S&P 500 Index,2419.7,-0.008600027
2017-06-30,SP500,S&P 500 Index,2423.41,0.001533248
2017-07-03,SP500,S&P 500 Index,2429.01,0.002310793
2017-07-05,SP500,S&P 500 Index,2432.54,0.001453267
2017-07-06,SP500,S&P 500 Index,2409.75,-0.009368808000000001
2017-07-07,SP500,S&P 500 Index,2425.18,0.006403154
2017-07-10,SP500,S&P 500 Index,2427.43,0.0009277662000000001
2017-07-11,SP500,S&P 500 Index,2425.53,-0.0007827208
2017-07-12,SP500,S&P 500 Index,2443.25,0.007305620000000001
2017-07-13,SP500,S&P 500 Index,2447.83,0.001874552
2017-07-14,SP500,S&P 500 Index,2459.27,0.004673527
2017-07-17,SP500,S&P 500 Index,2459.14,-5.286121e-05
2017-07-18,SP500,S&P 500 Index,2460.61,0.0005977700000000001
2017-07-19,SP500,S&P 500 Index,2473.83,0.005372651
2017-07-20,SP500,S&P 500 Index,2473.45,-0.000153608
2017-07-21,SP500,S&P 500 Index,2472.54,-0.0003679072
2017-07-24,SP500,S&P 500 Index,2469.91,-0.001063684
2017-07-25,SP500,S&P 500 Index,2477.13,0.002923183
2017-07-26,SP500,S&P 500 Index,2477.83,0.0002825851
2017-07-27,SP500,S&P 500 Index,2475.42,-0.0009726252
2017-07-28,SP500,S&P 500 Index,2472.1,-0.001341187
2017-07-31,SP500,S&P 500 Index,2470.3,-0.0007281259
2017-08-01,SP500,S&P 500 Index,2476.35,0.002449095
2017-08-02,SP500,S&P 500 Index,2477.57,0.0004926606
2017-08-03,SP500,S&P 500 Index,2472.16,-0.002183591
2017-08-04,SP500,S&P 500 Index,2476.83,0.001889036
2017-08-07,SP500,S&P 500 Index,2480.91,0.001647267
2017-08-08,SP500,S&P 500 Index,2474.92,-0.002414437
2017-08-09,SP500,S&P 500 Index,2474.02,-0.0003636481
2017-08-10,SP500,S&P 500 Index,2438.21,-0.01447442
2017-08-11,SP500,S&P 500 Index,2441.32,0.001275526
2017-08-14,SP500,S&P 500 Index,2465.84,0.01004375
2017-08-15,SP500,S&P 500 Index,2464.61,-0.0004988158000000001
2017-08-16,SP500,S&P 500 Index,2468.11,0.001420103
2017-08-17,SP500,S&P 500 Index,2430.01,-0.01543691
2017-08-18,SP500,S&P 500 Index,2425.55,-0.001835383
2017-08-21,SP500,S&P 500 Index,2428.37,0.001162623
2017-08-22,SP500,S&P 500 Index,2452.51,0.009940824000000001
2017-08-23,SP500,S&P 500 Index,2444.04,-0.003453605
2017-08-24,SP500,S&P 500 Index,2438.97,-0.002074434
2017-08-25,SP500,S&P 500 Index,2443.05,0.001672837
2017-08-28,SP500,S&P 500 Index,2444.24,0.0004870961
2017-08-29,SP500,S&P 500 Index,2446.3,0.0008427977000000001
2017-08-30,SP500,S&P 500 Index,2457.59,0.004615133
2017-08-31,SP500,S&P 500 Index,2471.65,0.005721052000000001
2017-09-01,SP500,S&P 500 Index,2476.55,0.001982481
2017-09-05,SP500,S&P 500 Index,2457.85,-0.007550827
2017-09-06,SP500,S&P 500 Index,2465.54,0.003128751
2017-09-07,SP500,S&P 500 Index,2465.1,-0.0001784599
2017-09-08,SP500,S&P 500 Index,2461.43,-0.001488783
2017-09-11,SP500,S&P 500 Index,2488.11,0.01083923
2017-09-12,SP500,S&P 500 Index,2496.48,0.003363999
2017-09-13,SP500,S&P 500 Index,2498.37,0.000757066
2017-09-14,SP500,S&P 500 Index,2495.62,-0.001100718
2017-09-15,SP500,S&P 500 Index,2500.23,0.001847236
2017-09-18,SP500,S&P 500 Index,2503.87,0.001455866
2017-09-19,SP500,S&P 500 Index,2506.65,0.001110281
2017-09-20,SP500,S&P 500 Index,2508.24,0.0006343127000000001
2017-09-21,SP500,S&P 500 Index,2500.6,-0.003045961
2017-09-22,SP500,S&P 500 Index,2502.22,0.0006478445
2017-09-25,SP500,S&P 500 Index,2496.66,-0.002222027
2017-09-26,SP500,S&P 500 Index,2496.84,7.209631999999999e-05
2017-09-27,SP500,S&P 500 Index,2507.04,0.004085164000000001
2017-09-28,SP500,S&P 500 Index,2510.06,0.001204608
2017-09-29,SP500,S&P 500 Index,2519.36,0.003705091
2017-10-02,SP500,S&P 500 Index,2529.12,0.003874
2017-10-03,SP500,S&P 500 Index,2534.58,0.002158854
2017-10-04,SP500,S&P 500 Index,2537.74,0.001246755
2017-10-05,SP500,S&P 500 Index,2552.07,0.005646756
2017-10-06,SP500,S&P 500 Index,2549.33,-0.001073638
2017-10-09,SP500,S&P 500 Index,2544.73,-0.001804396
2017-10-10,SP500,S&P 500 Index,2550.64,0.002322447
2017-10-11,SP500,S&P 500 Index,2555.24,0.001803469
2017-10-12,SP500,S&P 500 Index,2550.93,-0.00168673
2017-10-13,SP500,S&P 500 Index,2553.17,0.0008781111
2017-10-16,SP500,S&P 500 Index,2557.64,0.001750765
2017-10-17,SP500,S&P 500 Index,2559.36,0.0006724949
2017-10-18,SP500,S&P 500 Index,2561.26,0.0007423731
2017-10-19,SP500,S&P 500 Index,2562.1,0.0003279636
2017-10-20,SP500,S&P 500 Index,2575.21,0.005116896
2017-10-23,SP500,S&P 500 Index,2564.98,-0.003972492
2017-10-24,SP500,S&P 500 Index,2569.13,0.001617946
2017-10-25,SP500,S&P 500 Index,2557.15,-0.004663057
2017-10-26,SP500,S&P 500 Index,2560.4,0.001270946
2017-10-27,SP500,S&P 500 Index,2581.07,0.008072957
2017-10-30,SP500,S&P 500 Index,2572.83,-0.003192474
2017-10-31,SP500,S&P 500 Index,2575.26,0.0009444852000000001
2017-11-01,SP500,S&P 500 Index,2579.36,0.001592072
2017-11-02,SP500,S&P 500 Index,2579.85,0.0001899696
2017-11-03,SP500,S&P 500 Index,2587.84,0.003097079
2017-11-06,SP500,S&P 500 Index,2591.13,0.001271331
2017-11-07,SP500,S&P 500 Index,2590.64,-0.0001891067
2017-11-08,SP500,S&P 500 Index,2594.38,0.001443659
2017-11-09,SP500,S&P 500 Index,2584.62,-0.003761978
2017-11-10,SP500,S&P 500 Index,2582.3,-0.0008976174
2017-11-13,SP500,S&P 500 Index,2584.84,0.0009836192
2017-11-14,SP500,S&P 500 Index,2578.87,-0.002309621
2017-11-15,SP500,S&P 500 Index,2564.62,-0.005525676
2017-11-16,SP500,S&P 500 Index,2585.64,0.008196146000000001
2017-11-17,SP500,S&P 500 Index,2578.85,-0.002626042
2017-11-20,SP500,S&P 500 Index,2582.14,0.001275762
2017-11-21,SP500,S&P 500 Index,2599.03,0.006541086000000001
2017-11-22,SP500,S&P 500 Index,2597.08,-0.0007502799
2017-11-24,SP500,S&P 500 Index,2602.42,0.002056155
2017-11-27,SP500,S&P 500 Index,2601.42,-0.0003842577
2017-11-28,SP500,S&P 500 Index,2627.04,0.009848467000000001
2017-11-29,SP500,S&P 500 Index,2626.07,-0.0003692369
2017-11-30,SP500,S&P 500 Index,2647.58,0.008190947
2017-12-01,SP500,S&P 500 Index,2642.22,-0.00202449
2017-12-04,SP500,S&P 500 Index,2639.44,-0.001052145
2017-12-05,SP500,S&P 500 Index,2629.57,-0.00373943
2017-12-06,SP500,S&P 500 Index,2629.27,-0.0001140871
2017-12-07,SP500,S&P 500 Index,2636.98,0.002932373
2017-12-08,SP500,S&P 500 Index,2651.5,0.005506299
2017-12-11,SP500,S&P 500 Index,2659.99,0.003201961
2017-12-12,SP500,S&P 500 Index,2664.11,0.001548878
2017-12-13,SP500,S&P 500 Index,2662.85,-0.0004729535
2017-12-14,SP500,S&P 500 Index,2652.01,-0.004070826
2017-12-15,SP500,S&P 500 Index,2675.81,0.008974325
2017-12-18,SP500,S&P 500 Index,2690.16,0.005362862
2017-12-19,SP500,S&P 500 Index,2681.47,-0.003230291
2017-12-20,SP500,S&P 500 Index,2679.25,-0.0008279041
2017-12-21,SP500,S&P 500 Index,2684.57,0.00198563
2017-12-22,SP500,S&P 500 Index,2683.34,-0.0004581739
2017-12-26,SP500,S&P 500 Index,2680.5,-0.001058382
2017-12-27,SP500,S&P 500 Index,2682.62,0.0007908972
2017-12-28,SP500,S&P 500 Index,2687.54,0.001834028
2017-12-29,SP500,S&P 500 Index,2673.61,-0.005183178
2018-01-02,SP500,S&P 500 Index,2695.81,0.00830338
2018-01-03,SP500,S&P 500 Index,2713.06,0.006398819
2018-01-04,SP500,S&P 500 Index,2723.99,0.004028661
2018-01-05,SP500,S&P 500 Index,2743.15,0.007033800000000001
2018-01-08,SP500,S&P 500 Index,2747.71,0.001662323
2018-01-09,SP500,S&P 500 Index,2751.29,0.001302903
2018-01-10,SP500,S&P 500 Index,2748.23,-0.001112206
2018-01-11,SP500,S&P 500 Index,2767.56,0.007033618
2018-01-12,SP500,S&P 500 Index,2786.24,0.006749628000000001
2018-01-16,SP500,S&P 500 Index,2776.42,-0.003524463
2018-01-17,SP500,S&P 500 Index,2802.56,0.009415002
2018-01-18,SP500,S&P 500 Index,2798.03,-0.001616379
2018-01-19,SP500,S&P 500 Index,2810.3,0.004385228000000001
2018-01-22,SP500,S&P 500 Index,2832.97,0.008066755
2018-01-23,SP500,S&P 500 Index,2839.13,0.002174397
2018-01-24,SP500,S&P 500 Index,2837.54,-0.0005600307
2018-01-25,SP500,S&P 500 Index,2839.25,0.0006026347
2018-01-26,SP500,S&P 500 Index,2872.87,0.01184116
2018-01-29,SP500,S&P 500 Index,2853.53,-0.006731944
2018-01-30,SP500,S&P 500 Index,2822.43,-0.01089878
2018-01-31,SP500,S&P 500 Index,2823.81,0.0004889404
2018-02-01,SP500,S&P 500 Index,2821.98,-0.0006480606
2018-02-02,SP500,S&P 500 Index,2762.13,-0.02120851
2018-02-05,SP500,S&P 500 Index,2648.94,-0.04097924
2018-02-06,SP500,S&P 500 Index,2695.14,0.01744094
2018-02-07,SP500,S&P 500 Index,2681.66,-0.005001595
2018-02-08,SP500,S&P 500 Index,2581.0,-0.03753645
2018-02-09,SP500,S&P 500 Index,2619.55,0.01493607
2018-02-12,SP500,S&P 500 Index,2656.0,0.0139146
2018-02-13,SP500,S&P 500 Index,2662.94,0.002612952
2018-02-14,SP500,S&P 500 Index,2698.63,0.01340248
2018-02-15,SP500,S&P 500 Index,2731.2,0.01206909
2018-02-16,SP500,S&P 500 Index,2732.22,0.0003734622
2018-02-20,SP500,S&P 500 Index,2716.26,-0.005841404000000001
2018-02-21,SP500,S&P 500 Index,2701.33,-0.005496528000000001
2018-02-22,SP500,S&P 500 Index,2703.96,0.0009735945
2018-02-23,SP500,S&P 500 Index,2747.3,0.01602834
2018-02-26,SP500,S&P 500 Index,2779.6,0.011757
2018-02-27,SP500,S&P 500 Index,2744.28,-0.01270686
2018-02-28,SP500,S&P 500 Index,2713.83,-0.01109581
2018-03-01,SP500,S&P 500 Index,2677.67,-0.01332434
2018-03-02,SP500,S&P 500 Index,2691.25,0.005071573
2018-03-05,SP500,S&P 500 Index,2720.94,0.01103205
2018-03-06,SP500,S&P 500 Index,2728.12,0.002638794
2018-03-07,SP500,S&P 500 Index,2726.8,-0.0004838497
2018-03-08,SP500,S&P 500 Index,2738.97,0.004463107
2018-03-09,SP500,S&P 500 Index,2786.57,0.0173788
2018-03-12,SP500,S&P 500 Index,2783.02,-0.001273968
2018-03-13,SP500,S&P 500 Index,2765.31,-0.006363591
2018-03-14,SP500,S&P 500 Index,2749.48,-0.005724494
2018-03-15,SP500,S&P 500 Index,2747.33,-0.000781966
2018-03-16,SP500,S&P 500 Index,2752.01,0.001703472
2018-03-19,SP500,S&P 500 Index,2712.92,-0.01420416
2018-03-20,SP500,S&P 500 Index,2716.94,0.001481798
2018-03-21,SP500,S&P 500 Index,2711.93,-0.001843986
2018-03-22,SP500,S&P 500 Index,2643.69,-0.02516289
2018-03-23,SP500,S&P 500 Index,2588.26,-0.02096691
2018-03-26,SP500,S&P 500 Index,2658.55,0.02715724
2018-03-27,SP500,S&P 500 Index,2612.62,-0.01727634
2018-03-28,SP500,S&P 500 Index,2605.0,-0.002916612
2018-03-29,SP500,S&P 500 Index,2640.87,0.01376967
2018-04-02,SP500,S&P 500 Index,2581.88,-0.02233734
2018-04-03,SP500,S&P 500 Index,2614.45,0.01261484
2018-04-04,SP500,S&P 500 Index,2644.69,0.01156649
2018-04-05,SP500,S&P 500 Index,2662.84,0.006862808000000001
2018-04-06,SP500,S&P 500 Index,2604.47,-0.02192021
2018-04-09,SP500,S&P 500 Index,2613.16,0.003336571
2018-04-10,SP500,S&P 500 Index,2656.87,0.01672687
2018-04-11,SP500,S&P 500 Index,2642.19,-0.005525298000000001
2018-04-12,SP500,S&P 500 Index,2663.99,0.008250731
2018-04-13,SP500,S&P 500 Index,2656.3,-0.002886647
2018-04-16,SP500,S&P 500 Index,2677.84,0.008109024000000001
2018-04-17,SP500,S&P 500 Index,2706.39,0.01066158
2018-04-18,SP500,S&P 500 Index,2708.64,0.0008313658
2018-04-19,SP500,S&P 500 Index,2693.13,-0.005726121000000001
2018-04-20,SP500,S&P 500 Index,2670.14,-0.008536535000000001
2018-04-23,SP500,S&P 500 Index,2670.29,5.617683e-05
2018-04-24,SP500,S&P 500 Index,2634.56,-0.01338057
2018-04-25,SP500,S&P 500 Index,2639.4,0.001837119
2018-04-26,SP500,S&P 500 Index,2666.94,0.01043419
2018-04-27,SP500,S&P 500 Index,2669.91,0.001113636
2018-04-30,SP500,S&P 500 Index,2648.05,-0.008187542
2018-05-01,SP500,S&P 500 Index,2654.8,0.002549045
2018-05-02,SP500,S&P 500 Index,2635.67,-0.007205816
2018-05-03,SP500,S&P 500 Index,2629.73,-0.002253696
2018-05-04,SP500,S&P 500 Index,2663.42,0.0128112
2018-05-07,SP500,S&P 500 Index,2672.63,0.00345796
2018-05-08,SP500,S&P 500 Index,2671.92,-0.0002656559
2018-05-09,SP500,S&P 500 Index,2697.79,0.009682176
2018-05-10,SP500,S&P 500 Index,2723.07,0.009370633
2018-05-11,SP500,S&P 500 Index,2727.72,0.001707632
2018-05-14,SP500,S&P 500 Index,2730.13,0.0008835217
2018-05-15,SP500,S&P 500 Index,2711.45,-0.006842165000000001
2018-05-16,SP500,S&P 500 Index,2722.46,0.004060558000000001
2018-05-17,SP500,S&P 500 Index,2720.13,-0.0008558436
2018-05-18,SP500,S&P 500 Index,2712.97,-0.002632227
2018-05-21,SP500,S&P 500 Index,2733.01,0.007386738
2018-05-22,SP500,S&P 500 Index,2724.44,-0.003135737
2018-05-23,SP500,S&P 500 Index,2733.29,0.003248374
2018-05-24,SP500,S&P 500 Index,2727.76,-0.002023203
2018-05-25,SP500,S&P 500 Index,2721.33,-0.002357245
2018-05-29,SP500,S&P 500 Index,2689.86,-0.0115642
2018-05-30,SP500,S&P 500 Index,2724.01,0.01269583
2018-05-31,SP500,S&P 500 Index,2705.27,-0.006879563
2018-06-01,SP500,S&P 500 Index,2734.62,0.01084919
2018-06-04,SP500,S&P 500 Index,2746.87,0.004479599
2018-06-05,SP500,S&P 500 Index,2748.8,0.0007026179
2018-06-06,SP500,S&P 500 Index,2772.35,0.008567375
2018-06-07,SP500,S&P 500 Index,2770.37,-0.0007141955
2018-06-08,SP500,S&P 500 Index,2779.03,0.003125936
2018-06-11,SP500,S&P 500 Index,2782.0,0.001068718
2018-06-12,SP500,S&P 500 Index,2786.85,0.00174335
2018-06-13,SP500,S&P 500 Index,2775.63,-0.004026051
2018-06-14,SP500,S&P 500 Index,2782.49,0.002471511
2018-06-15,SP500,S&P 500 Index,2779.66,-0.001017075
2018-06-18,SP500,S&P 500 Index,2773.75,-0.002126159
2018-06-19,SP500,S&P 500 Index,2762.59,-0.004023434
2018-06-20,SP500,S&P 500 Index,2767.32,0.001712161
2018-06-21,SP500,S&P 500 Index,2749.76,-0.006345490000000001
2018-06-22,SP500,S&P 500 Index,2754.88,0.001861981
2018-06-25,SP500,S&P 500 Index,2717.07,-0.01372474
2018-06-26,SP500,S&P 500 Index,2723.06,0.002204581
2018-06-27,SP500,S&P 500 Index,2699.63,-0.008604291
2018-06-28,SP500,S&P 500 Index,2716.31,0.006178624000000001
2018-06-29,SP500,S&P 500 Index,2718.37,0.0007583818
2018-07-02,SP500,S&P 500 Index,2726.71,0.003068015
2018-07-03,SP500,S&P 500 Index,2713.22,-0.004947354
2018-07-05,SP500,S&P 500 Index,2736.61,0.008620753
2018-07-06,SP500,S&P 500 Index,2759.82,0.008481296000000001
2018-07-09,SP500,S&P 500 Index,2784.17,0.008823039000000001
2018-07-10,SP500,S&P 500 Index,2793.84,0.003473207
2018-07-11,SP500,S&P 500 Index,2774.02,-0.007094179000000001
2018-07-12,SP500,S&P 500 Index,2798.29,0.008749036
2018-07-13,SP500,S&P 500 Index,2801.31,0.001079231
2018-07-16,SP500,S&P 500 Index,2798.43,-0.00102809
2018-07-17,SP500,S&P 500 Index,2809.55,0.003973657
2018-07-18,SP500,S&P 500 Index,2815.62,0.002160488
2018-07-19,SP500,S&P 500 Index,2804.49,-0.003952948
2018-07-20,SP500,S&P 500 Index,2801.83,-0.000948479
2018-07-23,SP500,S&P 500 Index,2806.98,0.001838084
2018-07-24,SP500,S&P 500 Index,2820.4,0.004780939000000001
2018-07-25,SP500,S&P 500 Index,2846.07,0.009101545
2018-07-26,SP500,S&P 500 Index,2837.44,-0.003032251
2018-07-27,SP500,S&P 500 Index,2818.82,-0.006562253000000001
2018-07-30,SP500,S&P 500 Index,2802.6,-0.005754181000000001
2018-07-31,SP500,S&P 500 Index,2816.29,0.00488475
2018-08-01,SP500,S&P 500 Index,2813.36,-0.001040376
2018-08-02,SP500,S&P 500 Index,2827.22,0.004926493000000001
2018-08-03,SP500,S&P 500 Index,2840.35,0.004644138
2018-08-06,SP500,S&P 500 Index,2850.4,0.003538296
2018-08-07,SP500,S&P 500 Index,2858.45,0.002824165
2018-08-08,SP500,S&P 500 Index,2857.7,-0.00026238
2018-08-09,SP500,S&P 500 Index,2853.58,-0.001441719
2018-08-10,SP500,S&P 500 Index,2833.28,-0.007113871000000001
2018-08-13,SP500,S&P 500 Index,2821.93,-0.004005958
2018-08-14,SP500,S&P 500 Index,2839.96,0.006389244000000001
2018-08-15,SP500,S&P 500 Index,2818.37,-0.007602220000000001
2018-08-16,SP500,S&P 500 Index,2840.69,0.007919471
2018-08-17,SP500,S&P 500 Index,2850.13,0.003323136
2018-08-20,SP500,S&P 500 Index,2857.05,0.002427959
2018-08-21,SP500,S&P 500 Index,2862.96,0.002068567
2018-08-22,SP500,S&P 500 Index,2861.82,-0.0003981893
2018-08-23,SP500,S&P 500 Index,2856.98,-0.001691232
2018-08-24,SP500,S&P 500 Index,2874.69,0.006198853000000001
2018-08-27,SP500,S&P 500 Index,2896.74,0.007670392000000001
2018-08-28,SP500,S&P 500 Index,2897.52,0.0002692682
2018-08-29,SP500,S&P 500 Index,2914.04,0.005701427
2018-08-30,SP500,S&P 500 Index,2901.13,-0.004430275
2018-08-31,SP500,S&P 500 Index,2901.52,0.0001344304
2018-09-04,SP500,S&P 500 Index,2896.72,-0.001654305
2018-09-05,SP500,S&P 500 Index,2888.6,-0.002803171
2018-09-06,SP500,S&P 500 Index,2878.05,-0.003652288
2018-09-07,SP500,S&P 500 Index,2871.68,-0.002213304
2018-09-10,SP500,S&P 500 Index,2877.13,0.001897844
2018-09-11,SP500,S&P 500 Index,2887.89,0.003739838
2018-09-12,SP500,S&P 500 Index,2888.92,0.0003566618
2018-09-13,SP500,S&P 500 Index,2904.18,0.005282251
2018-09-14,SP500,S&P 500 Index,2904.98,0.000275465
2018-09-17,SP500,S&P 500 Index,2888.8,-0.005569746
2018-09-18,SP500,S&P 500 Index,2904.31,0.005369011
2018-09-19,SP500,S&P 500 Index,2907.95,0.00125331
2018-09-20,SP500,S&P 500 Index,2930.75,0.007840575
2018-09-21,SP500,S&P 500 Index,2929.67,-0.0003685064
2018-09-24,SP500,S&P 500 Index,2919.37,-0.003515754
2018-09-25,SP500,S&P 500 Index,2915.56,-0.001305076
2018-09-26,SP500,S&P 500 Index,2905.97,-0.003289248
2018-09-27,SP500,S&P 500 Index,2914.0,0.002763277
2018-09-28,SP500,S&P 500 Index,2913.98,-6.863417999999999e-06
2018-10-01,SP500,S&P 500 Index,2924.59,0.003641068
2018-10-02,SP500,S&P 500 Index,2923.43,-0.0003966368
2018-10-03,SP500,S&P 500 Index,2925.51,0.000711493
2018-10-04,SP500,S&P 500 Index,2901.61,-0.008169516
2018-10-05,SP500,S&P 500 Index,2885.57,-0.005527966
2018-10-08,SP500,S&P 500 Index,2884.43,-0.0003950692
2018-10-09,SP500,S&P 500 Index,2880.34,-0.001417958
2018-10-10,SP500,S&P 500 Index,2785.68,-0.03286418
2018-10-11,SP500,S&P 500 Index,2728.37,-0.02057307
2018-10-12,SP500,S&P 500 Index,2767.13,0.01420628
2018-10-15,SP500,S&P 500 Index,2750.79,-0.005905035
2018-10-16,SP500,S&P 500 Index,2809.92,0.02149564
2018-10-17,SP500,S&P 500 Index,2809.21,-0.0002526762
2018-10-18,SP500,S&P 500 Index,2768.78,-0.01439195
