caldt,spindx,sprtrn
2020-09-02,3580.84,0.01536586
2020-09-03,3455.06,-0.03512584
2020-09-04,3426.96,-0.008132999
2020-09-08,3331.84,-0.02775638
2020-09-09,3398.96,0.02014503
2020-09-10,3339.19,-0.01758479
2020-09-11,3340.97,0.0005330634
2020-09-14,3383.54,0.01274181
2020-09-15,3401.2,0.005219385
2020-09-16,3385.49,-0.004618958
2020-09-17,3357.01,-0.008412371
2020-09-18,3319.47,-0.01118257
2020-09-21,3281.06,-0.01157112
2020-09-22,3315.57,0.01051794
2020-09-23,3236.92,-0.02372141
2020-09-24,3246.59,0.002987408
2020-09-25,3298.46,0.01597676
2020-09-28,3351.6,0.01611055
2020-09-29,3335.47,-0.004812627
2020-09-30,3363.0,0.008253709
2020-10-01,3380.8,0.005292893000000001
2020-10-02,3348.44,-0.009571699
2020-10-05,3408.63,0.01797554
2020-10-06,3360.95,-0.01398802
2020-10-07,3419.45,0.01740579
2020-10-08,3446.83,0.008007135
2020-10-09,3477.13,0.008790685999999999
2020-10-12,3534.22,0.01641871
2020-10-13,3511.93,-0.006306908000000001
2020-10-14,3488.67,-0.006623139
2020-10-15,3483.34,-0.0015278029999999999
2020-10-16,3483.81,0.00013492799999999998
2020-10-19,3426.92,-0.01632982
2020-10-20,3443.12,0.004727277
2020-10-21,3435.56,-0.002195683
2020-10-22,3453.49,0.005218945
2020-10-23,3465.39,0.00344579
2020-10-26,3400.97,-0.01858954
2020-10-27,3390.68,-0.003025607
2020-10-28,3271.03,-0.03528791
2020-10-29,3310.11,0.01194731
2020-10-30,3269.96,-0.01212951
2020-11-02,3310.24,0.01231819
2020-11-03,3369.16,0.01779931
2020-11-04,3443.44,0.02204704
2020-11-05,3510.45,0.01946019
2020-11-06,3509.44,-0.0002877124
2020-11-09,3550.5,0.01169987
2020-11-10,3545.53,-0.0013998029999999998
2020-11-11,3572.66,0.007651888000000002
2020-11-12,3537.01,-0.00997856
2020-11-13,3585.15,0.01361037
2020-11-16,3626.91,0.01164805
2020-11-17,3609.53,-0.004791958000000001
2020-11-18,3567.79,-0.01156383
2020-11-19,3581.87,0.0039464209999999994
2020-11-20,3557.54,-0.006792541
2020-11-23,3577.59,0.005635917000000001
2020-11-24,3635.41,0.01616172
2020-11-25,3629.65,-0.0015844160000000002
2020-11-27,3638.35,0.002396925
2020-11-30,3621.63,-0.004595490000000001
2020-12-01,3662.45,0.01127117
2020-12-02,3669.01,0.0017911510000000002
2020-12-03,3666.72,-0.0006241465000000001
2020-12-04,3699.12,0.008836235000000001
2020-12-07,3691.96,-0.0019355960000000001
2020-12-08,3702.25,0.0027871370000000003
2020-12-09,3672.82,-0.00794922
2020-12-10,3668.1,-0.001285116
2020-12-11,3663.46,-0.00126496
2020-12-14,3647.49,-0.004359267
2020-12-15,3694.62,0.01292121
2020-12-16,3701.17,0.0017728479999999998
2020-12-17,3722.48,0.005757639
2020-12-18,3709.41,-0.0035110999999999996
2020-12-21,3694.92,-0.0039062820000000005
2020-12-22,3687.26,-0.002073117
2020-12-23,3690.01,0.0007458113000000001
2020-12-24,3703.06,0.0035365759999999996
2020-12-28,3735.36,0.008722516000000001
2020-12-29,3727.04,-0.002227362
2020-12-30,3732.04,0.001341547
2020-12-31,3756.07,0.0064388380000000005
2021-01-04,3700.65,-0.01475478
2021-01-05,3726.86,0.00708254
2021-01-06,3748.14,0.005709901000000001
2021-01-07,3803.79,0.01484736
2021-01-08,3824.68,0.005491891
2021-01-11,3799.61,-0.006554796999999999
2021-01-12,3801.19,0.0004158322
2021-01-13,3809.84,0.0022756029999999997
2021-01-14,3795.54,-0.003753438
2021-01-15,3768.25,-0.007190018
2021-01-19,3798.91,0.008136403
2021-01-20,3851.85,0.01393558
2021-01-21,3853.07,0.0003167309
2021-01-22,3841.47,-0.0030105859999999996
2021-01-25,3855.36,0.003615803
2021-01-26,3849.62,-0.0014888360000000001
2021-01-27,3750.77,-0.02567786
2021-01-28,3787.38,0.009760663
2021-01-29,3714.24,-0.019311500000000002
2021-02-01,3773.86,0.01605174
2021-02-02,3826.31,0.01389824
2021-02-03,3830.17,0.001008805
2021-02-04,3871.74,0.010853299999999998
2021-02-05,3886.83,0.003897473
2021-02-08,3915.59,0.007399345999999999
2021-02-09,3911.23,-0.001113498
2021-02-10,3909.88,-0.00034516
2021-02-11,3916.38,0.001662455
2021-02-12,3934.83,0.004710983
2021-02-16,3932.59,-0.0005692749
2021-02-17,3931.33,-0.00032039950000000003
2021-02-18,3913.97,-0.004415808
2021-02-19,3906.71,-0.001854894
2021-02-22,3876.5,-0.00773285
2021-02-23,3881.37,0.001256288
2021-02-24,3925.43,0.01135166
2021-02-25,3829.34,-0.02447885
2021-02-26,3811.15,-0.004750166
2021-03-01,3901.82,0.02379072
2021-03-02,3870.29,-0.008080845
2021-03-03,3819.72,-0.0130662
2021-03-04,3768.47,-0.01341721
2021-03-05,3841.94,0.01949598
2021-03-08,3821.35,-0.005359271999999999
2021-03-09,3875.44,0.01415468
2021-03-10,3898.81,0.006030283000000001
2021-03-11,3939.34,0.01039548
2021-03-12,3943.34,0.001015399
2021-03-15,3968.94,0.006491959
2021-03-16,3962.71,-0.001569689
2021-03-17,3974.12,0.002879343
2021-03-18,3915.46,-0.0147605
2021-03-19,3913.1,-0.0006027389
2021-03-22,3940.59,0.007025121
2021-03-23,3910.52,-0.007630837000000001
2021-03-24,3889.14,-0.005467304
2021-03-25,3909.52,0.0052402329999999995
2021-03-26,3974.54,0.016631200000000002
2021-03-29,3971.09,-0.000868025
2021-03-30,3958.55,-0.0031578229999999997
2021-03-31,3972.89,0.003622539
2021-04-01,4019.87,0.01182515
2021-04-05,4077.91,0.01443828
2021-04-06,4073.94,-0.0009735378999999999
2021-04-07,4079.95,0.00147523
2021-04-08,4097.17,0.00422064
2021-04-09,4128.8,0.0077199630000000016
2021-04-12,4127.99,-0.00019618290000000002
2021-04-13,4141.59,0.0032945820000000003
2021-04-14,4124.66,-0.004087802000000001
2021-04-15,4170.42,0.01109425
2021-04-16,4185.47,0.003608749
2021-04-19,4163.26,-0.005306453
2021-04-20,4134.94,-0.006802361000000001
2021-04-21,4173.42,0.00930606
2021-04-22,4134.98,-0.009210671
2021-04-23,4180.17,0.01092871
2021-04-26,4187.62,0.001782224
2021-04-27,4186.72,-0.00021491919999999998
2021-04-28,4183.18,-0.0008455307000000001
2021-04-29,4211.47,0.006762796999999999
2021-04-30,4181.17,-0.007194636999999999
2021-05-03,4192.66,0.002748035
2021-05-04,4164.66,-0.006678338000000001
2021-05-05,4167.59,0.0007035388
2021-05-06,4201.62,0.00816539
2021-05-07,4232.6,0.007373345999999999
2021-05-10,4188.43,-0.01043567
2021-05-11,4152.1,-0.008673894
2021-05-12,4063.04,-0.02144939
2021-05-13,4112.5,0.01217315
2021-05-14,4173.85,0.01491793
2021-05-17,4163.29,-0.002530038
2021-05-18,4127.83,-0.008517303
2021-05-19,4115.68,-0.002943435
2021-05-20,4159.12,0.01055476
2021-05-21,4155.86,-0.0007838196
2021-05-24,4197.05,0.009911306
2021-05-25,4188.13,-0.002125302
2021-05-26,4195.99,0.0018767329999999998
2021-05-27,4200.88,0.001165398
2021-05-28,4204.11,0.0007688864999999999
2021-06-01,4202.04,-0.0004923753
2021-06-02,4208.12,0.0014469160000000001
2021-06-03,4192.85,-0.0036286990000000004
2021-06-04,4229.89,0.008834086000000001
2021-06-07,4226.52,-0.0007967110000000001
2021-06-08,4227.26,0.00017508490000000003
2021-06-09,4219.55,-0.001823876
2021-06-10,4239.18,0.004652155000000001
2021-06-11,4247.44,0.00194849
2021-06-14,4255.15,0.001815211
2021-06-15,4246.59,-0.00201168
2021-06-16,4223.7,-0.005390206999999999
2021-06-17,4221.86,-0.00043563699999999995
2021-06-18,4166.45,-0.01312455
2021-06-21,4224.79,0.01400233
2021-06-22,4246.44,0.005124515
2021-06-23,4241.84,-0.00108326
2021-06-24,4266.49,0.005811158
2021-06-25,4280.7,0.003330607
2021-06-28,4290.61,0.0023150420000000002
2021-06-29,4291.8,0.0002773498
2021-06-30,4297.5,0.001328114
2021-07-01,4319.94,0.005221641
2021-07-02,4352.34,0.0075001040000000005
2021-07-06,4343.54,-0.002021901
2021-07-07,4358.13,0.003359011
2021-07-08,4320.82,-0.008561011
2021-07-09,4369.55,0.01127795
2021-07-12,4384.63,0.003451156
2021-07-13,4369.21,-0.00351683
2021-07-14,4374.3,0.00116497
2021-07-15,4360.03,-0.003262236
2021-07-16,4327.16,-0.0075389390000000014
2021-07-19,4258.49,-0.01586953
2021-07-20,4323.06,0.01516265
2021-07-21,4358.69,0.008241847
2021-07-22,4367.48,0.002016661
2021-07-23,4411.79,0.01014544
2021-07-26,4422.3,0.002382253
2021-07-27,4401.46,-0.004712480000000001
2021-07-28,4400.64,-0.0001863018
2021-07-29,4419.15,0.0042062060000000005
2021-07-30,4395.26,-0.005406017
2021-08-02,4387.16,-0.0018428939999999999
2021-08-03,4423.15,0.008203485
2021-08-04,4402.66,-0.004632445000000001
2021-08-05,4429.1,0.006005460000000001
2021-08-06,4436.52,0.001675284
2021-08-09,4432.35,-0.0009399259
2021-08-10,4436.75,0.0009927014
2021-08-11,4447.7,0.0024680229999999997
2021-08-12,4460.83,0.002952088
2021-08-13,4468.0,0.001607324
2021-08-16,4479.71,0.00262086
2021-08-17,4448.08,-0.007060725
2021-08-18,4400.27,-0.01074846
2021-08-19,4405.8,0.001256741
2021-08-20,4441.67,0.008141541
2021-08-23,4479.53,0.008523821000000001
2021-08-24,4486.23,0.001495693
2021-08-25,4496.19,0.002220127
2021-08-26,4470.0,-0.0058249320000000005
2021-08-27,4509.37,0.008807605999999999
2021-08-30,4528.79,0.004306588
2021-08-31,4522.68,-0.001349146
2021-09-01,4524.09,0.00031176209999999997
2021-09-02,4536.95,0.002842561
2021-09-03,4535.43,-0.0003350268
2021-09-07,4520.03,-0.003395488
2021-09-08,4514.07,-0.001318575
2021-09-09,4493.28,-0.0046056000000000005
2021-09-10,4458.58,-0.007722644000000002
2021-09-13,4468.73,0.00227651
2021-09-14,4443.05,-0.005746599000000001
2021-09-15,4480.7,0.008473909
2021-09-16,4473.75,-0.0015510970000000002
2021-09-17,4432.99,-0.009110925
2021-09-20,4357.73,-0.01697725
2021-09-21,4354.19,-0.0008123494999999999
2021-09-22,4395.64,0.009519566
2021-09-23,4448.98,0.01213475
2021-09-24,4455.48,0.0014610089999999999
2021-09-27,4443.11,-0.002776356
2021-09-28,4352.63,-0.02036412
2021-09-29,4359.46,0.001569166
2021-09-30,4307.54,-0.01190973
2021-10-01,4357.04,0.01149148
2021-10-04,4300.46,-0.01298588
2021-10-05,4345.72,0.01052446
2021-10-06,4363.55,0.004102888
2021-10-07,4399.76,0.008298289
2021-10-08,4391.34,-0.001913741
2021-10-11,4361.19,-0.006865786
2021-10-12,4350.65,-0.002416772
2021-10-13,4363.8,0.003022537
2021-10-14,4438.26,0.01706311
2021-10-15,4471.37,0.007460131
2021-10-18,4486.46,0.003374805
2021-10-19,4519.63,0.0073933570000000014
2021-10-20,4536.19,0.0036640170000000003
2021-10-21,4549.78,0.0029959059999999996
2021-10-22,4544.9,-0.001072579
2021-10-25,4566.48,0.004748179
2021-10-26,4574.79,0.001819782
2021-10-27,4551.68,-0.005051598
2021-10-28,4596.42,0.009829338
2021-10-29,4605.38,0.0019493429999999999
2021-11-01,4613.67,0.0018000689999999998
2021-11-02,4630.65,0.003680367
2021-11-03,4660.57,0.006461296
2021-11-04,4680.06,0.004181892
2021-11-05,4697.53,0.003732858
2021-11-08,4701.7,0.0008877005
2021-11-09,4685.25,-0.0034987340000000003
2021-11-10,4646.71,-0.008225815000000001
2021-11-11,4649.27,0.0005509274
2021-11-12,4682.85,0.007222639
2021-11-15,4682.8,-1.067726e-05
2021-11-16,4700.9,0.003865209
2021-11-17,4688.67,-0.00260163
2021-11-18,4704.54,0.003384755
2021-11-19,4697.96,-0.0013986489999999999
2021-11-22,4682.94,-0.003197132
2021-11-23,4690.7,0.0016570789999999999
2021-11-24,4701.46,0.002293901
2021-11-26,4594.62,-0.02272486
2021-11-29,4655.27,0.01320022
2021-11-30,4567.0,-0.01896131
2021-12-01,4513.04,-0.0118152
2021-12-02,4577.1,0.01419442
2021-12-03,4538.43,-0.008448581
2021-12-06,4591.67,0.01173093
2021-12-07,4686.75,0.02070706
2021-12-08,4701.21,0.003085294
2021-12-09,4667.45,-0.007181130000000002
2021-12-10,4712.02,0.009549110999999999
2021-12-13,4668.97,-0.009136209
2021-12-14,4634.09,-0.007470598
2021-12-15,4709.85,0.01634841
2021-12-16,4668.67,-0.008743378000000001
2021-12-17,4620.64,-0.01028773
2021-12-20,4568.02,-0.01138803
2021-12-21,4649.23,0.01777794
2021-12-22,4696.56,0.01018018
2021-12-23,4725.79,0.006223704
2021-12-27,4791.19,0.01383896
2021-12-28,4786.35,-0.001010187
2021-12-29,4793.06,0.001401903
2021-12-30,4778.73,-0.0029897390000000004
2021-12-31,4766.18,-0.0026262209999999998
